company_name,customer_id,Sum of discount,Sum of item_id,Sum of list_price,order_date,Sum of order_id,product_id,Sum of quantity,required_date,shipped_date,staff_id,status_name,store_id
CTT,1245,0.07,1,499.99,04072016,296,25,2,07072016,06072016,6,Completed,2
CTT,1247,0.07,2,999.99,28042016,196,3,2,30042016,01052016,6,Completed,2
CTT,1247,0.05,1,469.99,28042016,196,6,1,30042016,01052016,6,Completed,2
CTT,1247,0.07,3,1549,28042016,196,10,2,30042016,01052016,6,Completed,2
CTT,1247,0.07,4,549.99,28042016,196,12,1,30042016,01052016,6,Completed,2
CTT,1247,0.1,5,599.99,28042016,196,20,1,30042016,01052016,6,Completed,2
CTT,1252,0.05,2,2899.99,26072016,337,4,1,27072016,28072016,7,Completed,2
CTT,1252,0.05,1,449,26072016,337,18,1,27072016,28072016,7,Completed,2
CTT,1254,0.07,4,4499.99,09022018,1386,150,1,10022018,11022018,2,Completed,1
CTT,1254,0.1,2,249.99,09022018,1386,262,1,10022018,11022018,2,Completed,1
CTT,1254,0.2,1,369.99,09022018,1386,292,1,10022018,11022018,2,Completed,1
CTT,1254,0.1,3,899.99,09022018,1386,306,1,10022018,11022018,2,Completed,1
CTT,1258,0.2,2,5499.99,12012018,1341,56,2,13012018,14012018,7,Completed,2
CTT,1258,0.05,4,250.99,12012018,1341,66,2,13012018,14012018,7,Completed,2
CTT,1258,0.07,1,749.99,12012018,1341,215,2,13012018,14012018,7,Completed,2
CTT,1258,0.05,3,899.99,12012018,1341,234,2,13012018,14012018,7,Completed,2
CTT,1264,0.05,4,999.99,23032016,140,3,1,26032016,26032016,7,Completed,2
CTT,1264,0.2,3,549.99,23032016,140,12,2,26032016,26032016,7,Completed,2
CTT,1264,0.2,1,529.99,23032016,140,15,1,26032016,26032016,7,Completed,2
CTT,1264,0.2,2,269.99,23032016,140,21,1,26032016,26032016,7,Completed,2
CTT,1266,0.1,1,599.99,25062017,976,26,2,28062017,27062017,9,Completed,3
CTT,1266,0.07,2,1499.99,25062017,976,39,1,28062017,27062017,9,Completed,3
CTT,1277,0.07,1,379.99,25102017,1204,37,2,28102017,28102017,6,Completed,2
CTT,1279,0.05,1,416.99,24032018,1464,109,2,25032018,25032018,7,Completed,2
CTT,1279,0.2,2,1499,24032018,1464,124,1,25032018,25032018,7,Completed,2
CTT,1279,0.05,4,1549.99,24032018,1464,151,2,25032018,25032018,7,Completed,2
CTT,1279,0.2,3,2499.99,24032018,1464,165,2,25032018,25032018,7,Completed,2
CTT,1281,0.07,2,2999.99,31072017,1038,9,1,01082017,03082017,7,Completed,2
CTT,1281,0.05,1,149.99,31072017,1038,83,1,01082017,03082017,7,Completed,2
CTT,1288,0.2,1,599.99,23042016,189,16,2,24042016,26042016,2,Completed,1
CTT,1291,0.07,1,5299.99,07032017,761,43,1,08032017,10032017,7,Completed,2
CTT,1291,0.2,2,875.99,07032017,761,52,2,08032017,10032017,7,Completed,2
CTT,1295,0.2,3,999.99,29082016,400,3,2,30082016,31082016,6,Completed,2
CTT,1295,0.2,2,2999.99,29082016,400,9,1,30082016,31082016,6,Completed,2
CTT,1295,0.07,1,549.99,29082016,400,24,2,30082016,31082016,6,Completed,2
CTT,1299,0.1,1,449,01082016,345,18,2,04082016,03082016,6,Completed,2
CTT,1299,0.07,2,549.99,01082016,345,24,2,04082016,03082016,6,Completed,2
CTT,1300,0.2,2,3999.99,07082016,360,7,2,09082016,10082016,6,Completed,2
CTT,1300,0.05,3,269.99,07082016,360,13,2,09082016,10082016,6,Completed,2
CTT,1300,0.1,4,499.99,07082016,360,25,1,09082016,10082016,6,Completed,2
CTT,1300,0.05,1,599.99,07082016,360,26,1,09082016,10082016,6,Completed,2
CTT,1305,0.07,3,269.99,04022016,57,13,1,06022016,06022016,7,Completed,2
CTT,1305,0.2,2,449,04022016,57,19,2,06022016,06022016,7,Completed,2
CTT,1305,0.1,1,299.99,04022016,57,23,2,06022016,06022016,7,Completed,2
CTT,1312,0.05,1,5499.99,15022017,717,56,2,18022017,17022017,6,Completed,2
CTT,1312,0.2,2,209.99,15022017,717,93,1,18022017,17022017,6,Completed,2
CTT,1331,0.07,3,1549,10102016,498,10,1,12102016,11102016,6,Completed,2
CTT,1331,0.1,2,269.99,10102016,498,21,1,12102016,11102016,6,Completed,2
CTT,1331,0.07,1,549.99,10102016,498,24,1,12102016,11102016,6,Completed,2
CTT,1332,0.07,1,2699.99,15042017,839,55,1,18042017,16042017,3,Completed,1
CTT,1332,0.05,3,4999.99,15042017,839,58,2,18042017,16042017,3,Completed,1
CTT,1332,0.1,2,329.99,15042017,839,85,1,18042017,16042017,3,Completed,1
CTT,1334,0.2,1,2899.99,29102016,533,4,1,01112016,01112016,6,Completed,2
CTT,1334,0.2,3,1549,29102016,533,10,1,01112016,01112016,6,Completed,2
CTT,1334,0.1,2,549.99,29102016,533,12,2,01112016,01112016,6,Completed,2
CTT,1334,0.05,4,499.99,29102016,533,25,1,01112016,01112016,6,Completed,2
CTT,1336,0.1,1,299.99,06032017,757,95,1,08032017,09032017,7,Completed,2
CTT,1338,0.2,2,1320.99,12052016,219,5,1,15052016,15052016,6,Completed,2
CTT,1338,0.05,1,599.99,12052016,219,26,1,15052016,15052016,6,Completed,2
CTT,1339,0.07,1,647.99,07102017,1172,78,2,10102017,09102017,7,Completed,2
CTT,1339,0.2,2,481.99,07102017,1172,104,1,10102017,09102017,7,Completed,2
CTT,1342,0.07,1,209.99,26102017,1209,89,1,27102017,29102017,7,Completed,2
CTT,1342,0.05,2,349.99,26102017,1209,97,1,27102017,29102017,7,Completed,2
CTT,1346,0.07,2,1320.99,19042017,850,5,2,22042017,22042017,3,Completed,1
CTT,1346,0.07,3,379.99,19042017,850,37,1,22042017,22042017,3,Completed,1
CTT,1346,0.07,1,339.99,19042017,850,101,2,22042017,22042017,3,Completed,1
CTT,1350,0.07,5,3999.99,26052016,238,7,1,29052016,29052016,6,Completed,2
CTT,1350,0.2,3,269.99,26052016,238,13,2,29052016,29052016,6,Completed,2
CTT,1350,0.2,1,599.99,26052016,238,20,2,29052016,29052016,6,Completed,2
CTT,1350,0.05,4,269.99,26052016,238,22,2,29052016,29052016,6,Completed,2
CTT,1350,0.07,2,499.99,26052016,238,25,1,29052016,29052016,6,Completed,2
CTT,1351,0.2,1,529.99,25052016,237,15,1,26052016,27052016,7,Completed,2
CTT,1351,0.2,3,599.99,25052016,237,20,2,26052016,27052016,7,Completed,2
CTT,1351,0.07,2,549.99,25052016,237,24,1,26052016,27052016,7,Completed,2
CTT,1351,0.05,4,599.99,25052016,237,26,1,26052016,27052016,7,Completed,2
CTT,1353,0.05,1,1549,31102016,537,10,1,01112016,03112016,2,Completed,1
CTT,1353,0.1,3,429,31102016,537,17,2,01112016,03112016,2,Completed,1
CTT,1353,0.2,4,499.99,31102016,537,25,2,01112016,03112016,2,Completed,1
CTT,1353,0.05,2,599.99,31102016,537,26,1,01112016,03112016,2,Completed,1
CTT,1355,0.05,1,1799.99,17082016,377,8,1,19082016,20082016,6,Completed,2
CTT,1355,0.07,2,269.99,17082016,377,14,1,19082016,20082016,6,Completed,2
CTT,1359,0.05,2,749.99,15102016,508,2,2,18102016,18102016,6,Completed,2
CTT,1359,0.05,1,1799.99,15102016,508,8,1,18102016,18102016,6,Completed,2
CTT,1359,0.05,3,1549,15102016,508,10,2,18102016,18102016,6,Completed,2
CTT,1359,0.07,4,499.99,15102016,508,25,1,18102016,18102016,6,Completed,2
CTT,1363,0.05,3,269.99,18032017,788,13,1,20032017,20032017,9,Completed,3
CTT,1363,0.1,2,449,18032017,788,19,1,20032017,20032017,9,Completed,3
CTT,1363,0.2,1,1499.99,18032017,788,48,1,20032017,20032017,9,Completed,3
CTT,1369,0.1,2,449,09032016,115,19,1,11032016,11032016,7,Completed,2
CTT,1369,0.2,1,269.99,09032016,115,22,1,11032016,11032016,7,Completed,2
CTT,1374,0.05,2,1320.99,22102016,518,5,2,24102016,25102016,2,Completed,1
CTT,1374,0.07,5,1680.99,22102016,518,11,2,24102016,25102016,2,Completed,1
CTT,1374,0.2,4,529.99,22102016,518,15,2,24102016,25102016,2,Completed,1
CTT,1374,0.2,1,599.99,22102016,518,16,2,24102016,25102016,2,Completed,1
CTT,1374,0.05,3,499.99,22102016,518,25,2,24102016,25102016,2,Completed,1
CTT,1382,0.2,2,999.99,26082017,1095,3,2,28082017,27082017,9,Completed,3
CTT,1382,0.1,3,529.99,26082017,1095,15,2,28082017,27082017,9,Completed,3
CTT,1382,0.2,4,1632.99,26082017,1095,31,1,28082017,27082017,9,Completed,3
CTT,1382,0.05,5,5999.99,26082017,1095,50,2,28082017,27082017,9,Completed,3
CTT,1382,0.05,1,647.99,26082017,1095,78,2,28082017,27082017,9,Completed,3
CTT,1383,0.2,2,749.99,16022018,1398,53,1,19022018,19022018,3,Completed,1
CTT,1383,0.05,1,416.99,16022018,1398,69,2,19022018,19022018,3,Completed,1
CTT,1389,0.1,1,832.99,14072017,1004,36,2,17072017,16072017,6,Completed,2
CTT,1393,0.05,1,1559.99,12012018,1342,60,1,13012018,15012018,7,Completed,2
CTT,1393,0.05,2,209.99,12012018,1342,270,1,13012018,15012018,7,Completed,2
CTT,1401,0.07,3,549.99,10122017,1293,38,2,12122017,11122017,7,Completed,2
CTT,1401,0.05,2,439.99,10122017,1293,74,2,12122017,11122017,7,Completed,2
CTT,1401,0.1,1,189.99,10122017,1293,88,2,12122017,11122017,7,Completed,2
CTT,1406,0.07,3,749.99,29102016,534,2,1,30102016,31102016,7,Completed,2
CTT,1406,0.05,2,2999.99,29102016,534,9,2,30102016,31102016,7,Completed,2
CTT,1406,0.05,1,269.99,29102016,534,21,2,30102016,31102016,7,Completed,2
CTT,1406,0.1,4,549.99,29102016,534,24,2,30102016,31102016,7,Completed,2
CTT,1409,0.05,4,429,16122017,1304,17,1,17122017,17122017,6,Completed,2
CTT,1409,0.05,1,761.99,16122017,1304,80,1,17122017,17122017,6,Completed,2
CTT,1409,0.05,2,299.99,16122017,1304,99,2,17122017,17122017,6,Completed,2
CTT,1409,0.2,3,489.99,16122017,1304,102,1,17122017,17122017,6,Completed,2
CTT,1412,0.05,2,999.99,17102017,1193,27,1,19102017,19102017,7,Completed,2
CTT,1412,0.05,1,149.99,17102017,1193,83,2,19102017,19102017,7,Completed,2
CTT,1419,0.2,1,5499.99,18032018,1447,148,1,20032018,20032018,3,Completed,1
CTT,1422,0.1,1,832.99,13102017,1182,35,1,14102017,16102017,7,Completed,2
CTT,1422,0.1,2,3499.99,13102017,1182,49,2,14102017,16102017,7,Completed,2
CTT,1426,0.05,3,1799.99,22062017,971,8,2,23062017,24062017,8,Completed,3
CTT,1426,0.07,4,549.99,22062017,971,12,2,23062017,24062017,8,Completed,3
CTT,1426,0.2,5,549.99,22062017,971,38,1,23062017,24062017,8,Completed,3
CTT,1426,0.07,2,346.99,22062017,971,65,2,23062017,24062017,8,Completed,3
CTT,1426,0.05,1,659.99,22062017,971,70,2,23062017,24062017,8,Completed,3
CTT,1432,0.07,1,2899.99,19062017,963,4,1,21062017,21062017,6,Completed,2
CTT,1436,0.1,2,549.99,16042017,844,12,1,17042017,18042017,6,Completed,2
CTT,1436,0.2,4,1499.99,16042017,844,48,1,17042017,18042017,6,Completed,2
CTT,1436,0.05,5,3499.99,16042017,844,63,2,17042017,18042017,6,Completed,2
CTT,1436,0.07,1,402.99,16042017,844,79,2,17042017,18042017,6,Completed,2
CTT,1436,0.2,3,149.99,16042017,844,83,2,17042017,18042017,6,Completed,2
CTT,1438,0.1,4,999.99,03062017,927,3,1,05062017,06062017,2,Completed,1
CTT,1438,0.2,2,599.99,03062017,927,16,2,05062017,06062017,2,Completed,1
CTT,1438,0.07,5,5299.99,03062017,927,43,1,05062017,06062017,2,Completed,1
CTT,1438,0.1,3,5999.99,03062017,927,50,1,05062017,06062017,2,Completed,1
CTT,1438,0.1,1,439.99,03062017,927,74,2,05062017,06062017,2,Completed,1
CTT,1442,0.2,5,549.99,30072017,1036,12,1,01082017,31072017,6,Completed,2
CTT,1442,0.05,3,449,30072017,1036,18,2,01082017,31072017,6,Completed,2
CTT,1442,0.1,1,2699.99,30072017,1036,55,2,01082017,31072017,6,Completed,2
CTT,1442,0.2,4,346.99,30072017,1036,65,2,01082017,31072017,6,Completed,2
CTT,1442,0.07,2,299.99,30072017,1036,76,1,01082017,31072017,6,Completed,2
DHL,3,0.1,5,1559.99,21102018,1612,60,1,21102018,NULL,3,Rejected,1
DHL,3,0.2,3,339.99,21102018,1612,101,2,21102018,NULL,3,Rejected,1
DHL,3,0.1,1,699.99,21102018,1612,242,1,21102018,NULL,3,Rejected,1
DHL,3,0.05,2,319.99,21102018,1612,289,2,21102018,NULL,3,Rejected,1
DHL,3,0.07,4,319.99,21102018,1612,293,2,21102018,NULL,3,Rejected,1
DHL,4,0.2,2,449,21112017,1259,19,1,21112017,NULL,7,Rejected,2
DHL,4,0.1,1,1559.99,21112017,1259,60,1,21112017,NULL,7,Rejected,2
DHL,5,0.05,1,2899.99,24112016,571,4,1,25112016,27112016,2,Completed,1
DHL,5,0.1,2,2999.99,24112016,571,9,1,25112016,27112016,2,Completed,1
DHL,7,0.07,1,2999.99,13042018,1532,209,2,13042018,NULL,7,Processing,2
DHL,7,0.1,1,209.99,17062018,1604,271,1,17062018,NULL,7,Rejected,2
DHL,8,0.07,1,269.99,19102016,512,21,1,22102016,20102016,7,Completed,2
DHL,9,0.07,3,1320.99,16022016,76,5,1,16022016,NULL,6,Rejected,2
DHL,9,0.1,2,1680.99,16022016,76,11,2,16022016,NULL,6,Rejected,2
DHL,9,0.05,1,549.99,16022016,76,12,1,16022016,NULL,6,Rejected,2
DHL,9,0.1,1,1259.9,21032018,1459,258,1,22032018,22032018,7,Completed,2
DHL,10,0.1,1,449,07042017,825,19,1,08042017,09042017,7,Completed,2
DHL,10,0.2,2,999.99,07042017,825,30,2,08042017,09042017,7,Completed,2
DHL,10,0.2,1,349.99,23082018,1609,96,1,23082018,NULL,7,Rejected,2
DHL,10,0.2,4,533.99,23082018,1609,105,1,23082018,NULL,7,Rejected,2
DHL,10,0.1,3,319.99,23082018,1609,228,2,23082018,NULL,7,Rejected,2
DHL,10,0.2,2,749.99,23082018,1609,238,2,23082018,NULL,7,Rejected,2
DHL,11,0.1,1,2599.99,19082017,1074,59,1,19082017,NULL,6,Rejected,2
DHL,11,0.07,2,189.99,19082017,1074,87,1,19082017,NULL,6,Rejected,2
DHL,11,0.1,3,209.99,19082017,1074,89,2,19082017,NULL,6,Rejected,2
DHL,12,0.2,2,5999.99,15022017,715,50,1,15022017,NULL,6,Rejected,2
DHL,12,0.1,1,4999.99,15022017,715,61,2,15022017,NULL,6,Rejected,2
DHL,13,0.1,1,469.99,12042018,1527,33,1,12042018,NULL,9,Processing,3
DHL,13,0.05,3,1999.99,12042018,1527,57,2,12042018,NULL,9,Processing,3
DHL,13,0.05,2,551.99,12042018,1527,103,1,12042018,NULL,9,Processing,3
DHL,13,0.07,4,2899.99,27052016,239,4,2,27052016,NULL,9,Rejected,3
DHL,13,0.1,1,599.99,27052016,239,16,2,27052016,NULL,9,Rejected,3
DHL,13,0.07,3,449,27052016,239,18,1,27052016,NULL,9,Rejected,3
DHL,13,0.05,2,269.99,27052016,239,21,2,27052016,NULL,9,Rejected,3
DHL,14,0.05,4,2999.99,05082016,357,9,1,05082016,NULL,8,Rejected,3
DHL,14,0.05,1,429,05082016,357,17,2,05082016,NULL,8,Rejected,3
DHL,14,0.07,2,269.99,05082016,357,21,2,05082016,NULL,8,Rejected,3
DHL,14,0.07,3,549.99,05082016,357,24,1,05082016,NULL,8,Rejected,3
DHL,14,0.05,3,3199.99,22042018,1572,115,1,22042018,NULL,9,Pending,3
DHL,14,0.2,2,2999.99,22042018,1572,198,1,22042018,NULL,9,Pending,3
DHL,14,0.05,1,899.99,22042018,1572,216,2,22042018,NULL,9,Pending,3
DHL,14,0.2,4,679.99,22042018,1572,304,2,22042018,NULL,9,Pending,3
DHL,15,0.07,1,832.99,25082018,1610,36,1,25082018,NULL,7,Rejected,2
DHL,15,0.2,2,3199.99,25082018,1610,173,2,25082018,NULL,7,Rejected,2
DHL,19,0.07,1,5499.99,07112017,1234,56,2,07112017,NULL,6,Rejected,2
DHL,19,0.07,2,416.99,07112017,1234,71,2,07112017,NULL,6,Rejected,2
DHL,19,0.2,1,529.99,27102017,1211,15,2,28102017,29102017,7,Completed,2
DHL,19,0.05,2,2599.99,27102017,1211,59,1,28102017,29102017,7,Completed,2
DHL,19,0.2,3,209.99,27102017,1211,92,1,28102017,29102017,7,Completed,2
DHL,19,0.1,4,209.99,27102017,1211,93,1,28102017,29102017,7,Completed,2
DHL,19,0.2,5,449.99,27102017,1211,108,2,28102017,29102017,7,Completed,2
DHL,21,0.07,1,3499.99,12102017,1177,62,2,12102017,NULL,9,Rejected,3
DHL,21,0.1,2,439.99,12102017,1177,74,1,12102017,NULL,9,Rejected,3
DHL,21,0.07,2,1299.99,26022018,1409,170,1,28022018,28022018,8,Completed,3
DHL,21,0.05,3,3199.99,26022018,1409,171,2,28022018,28022018,8,Completed,3
DHL,21,0.1,5,269.99,26022018,1409,222,1,28022018,28022018,8,Completed,3
DHL,21,0.05,4,289.99,26022018,1409,265,1,28022018,28022018,8,Completed,3
DHL,21,0.07,1,899.99,26022018,1409,301,2,28022018,28022018,8,Completed,3
DHL,21,0.1,2,449,28042018,1596,18,1,28042018,NULL,8,Processing,3
DHL,21,0.05,1,349.99,28042018,1596,91,1,28042018,NULL,8,Processing,3
DHL,23,0.1,1,619.99,03092017,1109,72,2,04092017,04092017,6,Completed,2
DHL,24,0.05,2,1799.99,20042016,185,8,1,20042016,NULL,2,Rejected,1
DHL,24,0.1,1,599.99,20042016,185,20,1,20042016,NULL,2,Rejected,1
DHL,25,0.07,3,429,09042018,1511,17,2,09042018,NULL,6,Pending,2
DHL,25,0.05,4,1469.99,09042018,1511,41,1,09042018,NULL,6,Pending,2
DHL,25,0.2,5,1499,09042018,1511,124,2,09042018,NULL,6,Pending,2
DHL,25,0.2,1,1549.99,09042018,1511,144,2,09042018,NULL,6,Pending,2
DHL,25,0.07,2,389.99,09042018,1511,288,1,09042018,NULL,6,Pending,2
DHL,27,0.1,2,659.99,01042018,1480,82,2,01042018,NULL,7,Processing,2
DHL,27,0.07,3,209.99,01042018,1480,92,2,01042018,NULL,7,Processing,2
DHL,27,0.07,4,959.99,01042018,1480,225,2,01042018,NULL,7,Processing,2
DHL,27,0.1,1,749.99,01042018,1480,308,2,01042018,NULL,7,Processing,2
DHL,27,0.05,1,2899.99,29122016,634,4,2,01012017,30122016,6,Completed,2
DHL,27,0.1,2,549.99,29122016,634,12,1,01012017,30122016,6,Completed,2
DHL,30,0.2,1,599.99,03082016,349,20,2,03082016,NULL,3,Rejected,1
DHL,31,0.2,1,1599.99,06042018,1497,141,2,06042018,NULL,2,Processing,1
DHL,31,0.1,2,2999.99,06042018,1497,198,2,06042018,NULL,2,Processing,1
DHL,31,0.07,3,3599.99,06042018,1497,204,2,06042018,NULL,2,Processing,1
DHL,32,0.2,1,1549,04122016,582,10,2,04122016,NULL,2,Rejected,1
DHL,32,0.07,2,429,04122016,582,17,2,04122016,NULL,2,Rejected,1
DHL,32,0.05,2,4999.99,10042018,1513,61,2,10042018,NULL,2,Processing,1
DHL,32,0.05,3,2299.99,10042018,1513,159,2,10042018,NULL,2,Processing,1
DHL,32,0.1,1,749.99,10042018,1513,166,1,10042018,NULL,2,Processing,1
DHL,33,0.07,1,2899.99,27112016,575,4,2,28112016,30112016,3,Completed,1
DHL,33,0.2,2,549.99,27112016,575,12,1,28112016,30112016,3,Completed,1
DHL,34,0.07,1,416.99,16102017,1190,71,1,19102017,17102017,6,Completed,2
DHL,35,0.07,3,5299.99,31032018,1476,43,1,01042018,01042018,7,Completed,2
DHL,35,0.07,2,349.99,31032018,1476,91,2,01042018,01042018,7,Completed,2
DHL,35,0.07,1,3199.99,31032018,1476,142,2,01042018,01042018,7,Completed,2
DHL,35,0.1,4,2799.99,31032018,1476,191,1,01042018,01042018,7,Completed,2
DHL,35,0.1,5,289.99,31032018,1476,265,2,01042018,01042018,7,Completed,2
DHL,37,0.2,1,1320.99,11122017,1295,5,2,12122017,14122017,7,Completed,2
DHL,37,0.05,3,875.99,11122017,1295,52,1,12122017,14122017,7,Completed,2
DHL,37,0.2,2,4999.99,11122017,1295,61,1,12122017,14122017,7,Completed,2
DHL,37,0.1,1,1549,12042018,1524,168,1,12042018,NULL,6,Pending,2
DHL,37,0.2,4,2999.99,12042018,1524,252,2,12042018,NULL,6,Pending,2
DHL,37,0.2,2,319.99,12042018,1524,295,2,12042018,NULL,6,Pending,2
DHL,37,0.2,3,449.99,12042018,1524,313,1,12042018,NULL,6,Pending,2
DHL,38,0.1,1,6499.99,12042018,1525,156,1,12042018,NULL,7,Processing,2
DHL,38,0.07,2,1349,12042018,1525,163,2,12042018,NULL,7,Processing,2
DHL,38,0.07,3,2799.99,12042018,1525,193,1,12042018,NULL,7,Processing,2
DHL,39,0.05,5,149.99,17042018,1550,86,2,17042018,NULL,6,Pending,2
DHL,39,0.07,4,5499.99,17042018,1550,148,1,17042018,NULL,6,Pending,2
DHL,39,0.1,3,2799.99,17042018,1550,185,2,17042018,NULL,6,Pending,2
DHL,39,0.07,2,659.99,17042018,1550,245,1,17042018,NULL,6,Pending,2
DHL,39,0.05,1,559.99,17042018,1550,315,2,17042018,NULL,6,Pending,2
DHL,39,0.05,1,2499.99,31122017,1322,28,2,03012018,02012018,7,Completed,2
DHL,39,0.05,2,481.99,31122017,1322,104,2,03012018,02012018,7,Completed,2
DHL,40,0.05,1,2899.99,09122016,598,4,2,09122016,NULL,3,Rejected,1
DHL,40,0.1,3,269.99,09122016,598,14,1,09122016,NULL,3,Rejected,1
DHL,40,0.07,2,599.99,09122016,598,16,2,09122016,NULL,3,Rejected,1
DHL,40,0.1,3,749.99,25082017,1092,2,2,28082017,27082017,2,Completed,1
DHL,40,0.2,4,449,25082017,1092,18,1,28082017,27082017,2,Completed,1
DHL,40,0.07,2,999.99,25082017,1092,30,2,28082017,27082017,2,Completed,1
DHL,40,0.05,1,469.99,25082017,1092,34,1,28082017,27082017,2,Completed,1
DHL,42,0.1,2,449,20042018,1559,18,1,20042018,NULL,6,Processing,2
DHL,42,0.1,3,3199.99,20042018,1559,54,2,20042018,NULL,6,Processing,2
DHL,42,0.07,1,339.99,20042018,1559,101,2,20042018,NULL,6,Processing,2
DHL,42,0.1,4,319.99,20042018,1559,221,1,20042018,NULL,6,Processing,2
DHL,43,0.1,1,2899.99,03042016,157,4,1,06042016,06042016,8,Completed,3
DHL,43,0.07,2,3999.99,03042016,157,7,2,06042016,06042016,8,Completed,3
DHL,44,0.07,2,269.99,18112017,1253,21,1,21112017,21112017,6,Completed,2
DHL,44,0.1,1,499.99,18112017,1253,25,2,21112017,21112017,6,Completed,2
DHL,44,0.2,3,189.99,18112017,1253,88,1,21112017,21112017,6,Completed,2
DHL,44,0.05,1,529.99,25042018,1583,15,1,25042018,NULL,6,Pending,2
DHL,44,0.2,2,289.99,25042018,1583,265,2,25042018,NULL,6,Pending,2
DHL,45,0.1,1,402.99,28042018,1594,79,2,28042018,NULL,7,Pending,2
DHL,45,0.1,2,533.99,28042018,1594,105,1,28042018,NULL,7,Pending,2
DHL,48,0.1,2,470.99,23042018,1577,111,2,23042018,NULL,7,Pending,2
DHL,48,0.07,4,2599,23042018,1577,131,2,23042018,NULL,7,Pending,2
DHL,48,0.05,5,279.99,23042018,1577,282,2,23042018,NULL,7,Pending,2
DHL,48,0.05,1,279.99,23042018,1577,298,2,23042018,NULL,7,Pending,2
DHL,48,0.2,3,799.99,23042018,1577,300,2,23042018,NULL,7,Pending,2
DHL,49,0.2,1,999.99,28022017,739,3,1,01032017,02032017,6,Completed,2
DHL,50,0.05,1,999.99,11022016,70,3,2,11022016,NULL,9,Rejected,3
DHL,50,0.2,2,449,11022016,70,18,1,11022016,NULL,9,Rejected,3
DHL,50,0.05,3,599.99,11022016,70,20,1,11022016,NULL,9,Rejected,3
DHL,51,0.1,2,749.99,13052016,222,2,2,16052016,14052016,6,Completed,2
DHL,51,0.1,1,1549,13052016,222,10,1,16052016,14052016,6,Completed,2
DHL,52,0.07,1,1680.99,08092017,1116,11,2,10092017,10092017,7,Completed,2
DHL,53,0.2,1,489.99,12042018,1521,100,1,12042018,NULL,3,Pending,1
DHL,53,0.1,3,999.99,12042018,1521,123,1,12042018,NULL,3,Pending,1
DHL,53,0.2,4,1499.99,12042018,1521,135,2,12042018,NULL,3,Pending,1
DHL,53,0.2,2,679.99,12042018,1521,314,2,12042018,NULL,3,Pending,1
DHL,54,0.07,1,469.99,22102016,519,6,1,23102016,24102016,7,Completed,2
DHL,54,0.05,5,3999.99,22102016,519,7,1,23102016,24102016,7,Completed,2
DHL,54,0.1,2,599.99,22102016,519,16,1,23102016,24102016,7,Completed,2
DHL,54,0.2,4,449,22102016,519,18,2,23102016,24102016,7,Completed,2
DHL,54,0.05,3,299.99,22102016,519,23,2,23102016,24102016,7,Completed,2
DHL,55,0.2,1,599.99,28032016,147,26,2,31032016,31032016,7,Completed,2
DHL,57,0.2,2,1469.99,20042018,1560,41,1,20042018,NULL,7,Pending,2
DHL,57,0.2,1,999.99,20042018,1560,118,2,20042018,NULL,7,Pending,2
DHL,58,0.05,2,1499.99,05022017,694,39,1,06022017,08022017,7,Completed,2
DHL,58,0.1,5,869.99,05022017,694,45,2,06022017,08022017,7,Completed,2
DHL,58,0.2,1,1499.99,05022017,694,48,1,06022017,08022017,7,Completed,2
DHL,58,0.1,3,2699.99,05022017,694,55,2,06022017,08022017,7,Completed,2
DHL,58,0.2,4,551.99,05022017,694,103,2,06022017,08022017,7,Completed,2
DHL,59,0.1,4,3999.99,25062016,286,7,1,26062016,26062016,6,Completed,2
DHL,59,0.1,3,599.99,25062016,286,16,2,26062016,26062016,6,Completed,2
DHL,59,0.07,2,269.99,25062016,286,21,2,26062016,26062016,6,Completed,2
DHL,59,0.2,1,599.99,25062016,286,26,2,26062016,26062016,6,Completed,2
DHL,60,0.1,1,3999.99,05012016,9,7,2,08012016,08012016,2,Completed,1
DHL,61,0.2,1,999.99,10042018,1515,27,2,10042018,NULL,9,Pending,3
DHL,61,0.1,4,4999.99,10042018,1515,40,1,10042018,NULL,9,Pending,3
DHL,61,0.2,5,959.99,10042018,1515,158,2,10042018,NULL,9,Pending,3
DHL,61,0.1,2,3499.99,10042018,1515,202,2,10042018,NULL,9,Pending,3
DHL,61,0.05,3,899.99,10042018,1515,310,2,10042018,NULL,9,Pending,3
DHL,61,0.2,2,2899.99,13112016,556,4,2,14112016,15112016,9,Completed,3
DHL,61,0.1,1,599.99,13112016,556,16,1,14112016,15112016,9,Completed,3
DHL,64,0.1,1,429.99,04042018,1493,230,1,04042018,NULL,8,Processing,3
DHL,64,0.07,3,1320.99,26012017,673,5,1,28012017,27012017,9,Completed,3
DHL,64,0.1,4,269.99,26012017,673,13,1,28012017,27012017,9,Completed,3
DHL,64,0.2,2,549.99,26012017,673,38,1,28012017,27012017,9,Completed,3
DHL,64,0.2,1,250.99,26012017,673,66,1,28012017,27012017,9,Completed,3
DHL,65,0.07,1,2199.99,20042018,1561,181,2,20042018,NULL,7,Processing,2
DHL,65,0.05,2,279.99,20042018,1561,297,2,20042018,NULL,7,Processing,2
DHL,66,0.07,2,2899.99,01062016,252,4,1,04062016,02062016,8,Completed,3
DHL,66,0.1,1,1680.99,01062016,252,11,2,04062016,02062016,8,Completed,3
DHL,66,0.1,3,449,01062016,252,19,1,04062016,02062016,8,Completed,3
DHL,67,0.05,2,469.99,08092016,424,6,1,11092016,11092016,3,Completed,1
